"region","diff_dis_p","SD"
"CHN.16.178.1224",0.994128160211802,1.64437451954287
"CHN.16.178.1225",0.587753074251233,1.69267589667007
"CHN.16.178.1226",0.728730522125021,1.53980732381165
"CHN.16.178.1227",0.985396263663196,1.61810295364107
"CHN.16.178.1228",0.939802943071086,1.58400752654494
"CHN.16.178.1229",0.989541038487614,1.66398100335551
"CHN.16.178.1230",0.937322011294908,1.64628516422367
"CHN.16.178.1231",0.961934656881994,1.61889961199284
"CHN.16.178.1232",0.689018648348781,1.61438674139543
"CHN.16.179.1233",0.698123960974693,1.59769863921596
"CHN.16.179.1234",0.880477583232217,1.57313762007383
"CHN.16.180.1235",0.736190073290863,1.67267205311771
"CHN.16.180.1236",0.766281575442508,1.65765137711295
"CHN.16.180.1237",0.726219483175136,1.67325984889344
"CHN.16.180.1238",0.68669727695827,1.69275628475258
"CHN.16.180.1239",0.689939789466012,1.69111381805286
"CHN.16.180.1240",0.725474907000057,1.66419479112256
"CHN.16.180.1241",0.725426483829412,1.67485743619146
"CHN.16.180.1242",0.649900683463698,1.66926448465232
"CHN.16.180.1243",0.751179179092067,1.67353675858164
"CHN.16.180.1244",0.639197774876576,1.65578636931145
"CHN.16.180.1245",0.760630326526752,1.66737674791651
"CHN.16.181.1246",0.755573860376077,1.66518281852612
"CHN.16.181.1247",0.856211456499689,1.64060658930262
"CHN.16.181.1248",0.825379482351331,1.66710900736642
"CHN.16.181.1249",0.861938692910002,1.65896590067338
"CHN.16.181.1250",0.805602035150486,1.66761068834466
"CHN.16.181.1251",0.801663230334333,1.66561075120058
"CHN.16.182.1252",0.610538139381267,1.71098362950536
"CHN.16.182.1253",0.721417526835104,1.64631588346482
"CHN.16.183.1254",0.839075448068732,1.61521980468739
"CHN.16.183.1255",0.752247237915411,1.55822418538782
"CHN.16.183.1256",0.904552019460643,1.52295603086317
"CHN.16.183.1257",0.929034828863562,1.54915494023203
"CHN.16.183.1258",0.87689512875624,1.51894837458533
"CHN.16.183.1259",1.01090534804553,1.68087982350195
"CHN.16.183.1260",0.961531410154897,1.70989401392867
"CHN.16.183.1261",0.84277889329078,1.5853377866532
"CHN.16.183.1262",0.64738538864715,1.6046940393082
"CHN.16.183.1263",0.988676212386772,1.73880610375449
"CHN.16.183.1264",0.907662936826717,1.61813250868043
"CHN.16.183.1265",0.787289871783238,1.53471504790949
"CHN.16.184.1266",0.842118153250238,1.6265455570616
"CHN.16.184.1267",0.941078286829064,1.64983574309439
"CHN.16.185.1268",0.871705277136947,1.6544072441204
"CHN.16.185.1269",0.749683512048558,1.64824478803262
"CHN.16.185.1270",0.853086947509862,1.64753814414645
"CHN.16.185.1271",0.649606823086904,1.68382374200245
"CHN.16.185.1272",0.782462303917934,1.63683686355881
"CHN.16.185.1273",0.587164691251003,1.75096816480803
"CHN.16.185.1274",0.657695357306886,1.63779041038331
"CHN.16.185.1275",0.741095296590648,1.62456161900208
"CHN.16.185.1276",0.710069873398955,1.63576059238621
"CHN.16.185.1277",0.908798924327599,1.65332316622574
"CHN.16.186.1278",0.946031695391331,1.5788305012258
"CHN.16.186.1279",0.947700687461434,1.57709542702966
"CHN.16.186.1280",0.93500866952315,1.60074903859774
"CHN.17.187.1281",0.412191845172685,2.45741378217958
"CHN.17.187.1282",0.41297240802267,2.52521861099113
"CHN.17.187.1283",0.410083690613391,2.45573788865686
"CHN.17.187.1284",0.411183806673961,2.38967009901817
"CHN.17.187.1285",0.411615709494053,2.54829270770225
"CHN.17.188.1286",0.377199057491664,2.52065239979435
"CHN.17.188.1287",0.429760716019227,3.08957652665757
"CHN.17.188.1288",0.394888581429587,2.77094297213027
"CHN.17.188.1289",0.394199406013265,2.76253008535242
"CHN.17.188.1290",0.389714207462837,2.71319640948536
"CHN.17.188.1291",0.387597617622705,2.69082087191633
"CHN.17.189.1292",0.393000524179631,2.49395895926658
"CHN.17.189.1293",0.402750554392613,2.54264243981942
"CHN.17.189.1294",0.397502327136895,2.52896761696757
"CHN.17.189.1295",0.402736880917468,2.49811757041125
"CHN.17.189.1296",0.390272951241465,2.48824699743271
"CHN.17.189.1297",0.404533007259181,2.62826989870246
"CHN.17.190.1298",0.38464224054362,2.59763429512475
"CHN.17.190.1299",0.389530821234391,2.69088538568636
"CHN.17.190.1300",0.394210547322683,2.51529609790848
"CHN.17.190.1301",0.386488078844385,2.46137925850727
"CHN.17.190.1302",0.398036948157896,2.60272394627627
"CHN.17.190.1303",0.391725918104295,2.54883039705245
"CHN.17.191.1304",0.38317159822932,2.36871449853397
"CHN.17.191.1305",0.385038295458926,2.36172278777777
"CHN.17.191.1306",0.385534116180864,2.3444706594646
"CHN.17.192.1307",0.395227368592002,2.41507541483614
"CHN.17.192.1308",0.393881649193952,2.33957595925578
"CHN.17.192.1309",0.410075897867395,2.33230232878715
"CHN.17.192.1310",0.396375377664592,2.31108233803191
"CHN.17.192.1311",0.387924999360945,2.43573030605216
"CHN.17.193.1312",0.403708763132239,2.41230327763567
"CHN.17.193.1313",0.408951913980942,2.60651375749459
"CHN.17.193.1314",0.410813067030527,2.51913883671685
"CHN.17.193.1315",0.409550077285797,2.52201125352088
"CHN.17.194.1316",0.371179862137832,2.46701563153098
"CHN.17.194.1317",0.37582607880037,2.5413580951556
"CHN.17.194.1318",0.389626800437586,2.34027736360341
"CHN.17.194.1319",0.367781529539483,2.41827725679511
"CHN.17.194.1320",0.378327757905042,2.38019332901045
"CHN.17.194.1321",0.385146569101726,2.33434642616401
"CHN.17.194.1322",0.371187541133441,2.49257668060351
"CHN.17.195.1323",0.404154535560256,2.87252641598482
"CHN.17.195.1324",0.393013029498892,2.74905610919619
"CHN.17.195.1325",0.414265569007237,2.97132011349524
"CHN.17.195.1326",0.371959791340019,2.51419782407485
"CHN.17.195.1327",0.393494565804893,2.75637036401278
"CHN.17.195.1328",0.389665574991721,2.71510517679179
"CHN.17.195.1329",0.408645316673145,2.91752675683482
"CHN.17.195.1330",0.393334009548283,2.75455943651309
"CHN.18.196.1331",0.394322638096974,2.11981454473351
"CHN.18.196.1332",0.378960823026041,2.12502362709972
"CHN.18.196.1333",0.422472067234155,2.06991052484981
"CHN.18.196.1334",0.351235490948435,2.30717992150863
"CHN.18.197.1335",0.356946394026299,2.28351748288974
"CHN.18.197.1336",0.378285057538819,2.16221699192585
"CHN.18.197.1337",0.362409661022831,2.34695789037375
"CHN.18.198.1338",0.365251730991011,2.12924230803698
"CHN.18.198.1339",0.377102334010523,2.03089927926506
"CHN.18.198.1340",0.357056060372618,2.08599971652626
"CHN.18.198.1341",0.337733377325165,2.15248232220688
"CHN.18.198.1342",0.344561034838105,2.23864152157866
"CHN.18.198.1343",0.336669333601167,2.13880216210885
"CHN.18.199.1344",0.363566678140312,1.92881974237925
"CHN.18.199.1345",0.361091946786888,1.90179775264564
"CHN.18.199.1346",0.348768900480954,1.99859893631822
"CHN.18.199.1347",0.373096261209521,1.87709052607574
"CHN.18.199.1348",0.352725151391891,2.08277085746001
"CHN.18.199.1349",0.349081459000838,2.09282892196669
"CHN.18.199.1350",0.354218109465726,2.10037476439519
"CHN.18.200.1351",0.366439593139816,2.04283643132932
"CHN.18.200.1352",0.37265921986536,1.98892835111395
"CHN.18.200.1353",0.350075285520917,2.21903621383862
"CHN.18.200.1354",0.35263181719845,2.2387755512754
"CHN.18.201.1355",0.41604572717941,2.13819098310049
"CHN.18.201.1356",0.371833776775103,2.35284062393742
"CHN.18.201.1357",0.379625961124061,2.18209164767244
"CHN.18.201.1358",0.365158295824994,2.29973506304245
"CHN.18.202.1359",0.387573724223551,2.15589118865118
"CHN.18.202.1360",0.389803932246159,2.14174400544641
"CHN.18.202.1361",0.388765587267803,2.20842317087033
"CHN.18.203.1362",0.346140207945205,2.06048267128191
"CHN.18.203.1363",0.361875653209263,2.04599808386021
"CHN.18.203.1364",0.395994813973692,1.89783222120176
"CHN.18.203.1365",0.379431265610433,1.96890955527753
"CHN.18.204.1366",0.436516607232861,2.03735941168858
"CHN.18.204.1367",0.431112499810191,2.07698775895436
"CHN.18.204.1368",0.399799488543043,1.9931752082927
"CHN.18.204.1369",0.38063057964651,2.00943956486533
"CHN.18.204.1370",0.404162217695504,2.03423296917582
"CHN.18.205.1371",0.414384146035694,2.08678619549535
"CHN.18.205.1372",0.39759334996501,2.11582115611486
"CHN.18.206.1373",0.410144736150013,2.04694195132457
"CHN.18.206.1374",0.415392508327153,2.04745135396723
"CHN.18.206.1375",0.423153377987724,2.04075271558487
"CHN.18.207.1376",0.408251344599117,2.19518809388268
"CHN.18.207.1377",0.399385523625926,2.23026589755955
"CHN.18.207.1378",0.427617204026419,2.0814818584709
"CHN.18.207.1379",0.424599450608438,2.12475637398518
"CHN.18.207.1380",0.423599758677795,2.11998709330618
"CHN.18.207.1381",0.428942631598294,2.1242035203477
"CHN.18.208.1382",0.400178407254325,2.26228897800268
"CHN.18.208.1383",0.352426965620163,2.17912538680368
"CHN.18.208.1384",0.393152244698585,2.23447664173852
"CHN.18.208.1385",0.411455911196684,2.18454892587632
"CHN.18.208.1386",0.407400215872364,2.18941983744329
"CHN.18.208.1387",0.404597814780317,2.19175207100021
"CHN.18.208.1388",0.380692955561467,2.3454732214982
"CHN.18.208.1389",0.394212705312295,2.08287034571408
"CHN.18.208.1390",0.374801280815756,2.12899345174698
"CHN.19.209.1391",0.400875158514869,2.00140478015994
"CHN.19.209.1392",0.39466312783877,1.97572310850312
"CHN.19.209.1393",0.595839723617393,2.09959094691869
"CHN.19.210.1394",0.428379512600342,2.12450635402586
"CHN.19.210.1395",0.384352835311112,2.4870829103609
"CHN.19.210.1396",0.375187059534735,2.48399091021423
"CHN.19.211.1397",0.47244004759245,2.06865456294373
"CHN.19.211.1398",0.493986393949448,2.08739786459042
"CHN.19.211.1399",0.470845447025884,2.11046728982666
"CHN.19.211.1400",0.435360686738388,2.23610758465024
"CHN.19.211.1401",0.433428238138511,2.18377951692381
"CHN.19.211.1402",0.40478499990004,2.33909405755754
"CHN.19.211.1403",0.460071632803221,2.15514345765384
"CHN.19.212.1404",0.364493498918844,2.19092249119783
"CHN.19.212.1405",0.400383445535633,2.24072042912489
"CHN.19.212.1406",0.379638653562517,2.39747708613965
"CHN.19.212.1407",0.372014296988366,2.45223552889284
"CHN.19.212.1408",0.393650198386996,2.08452073409099
"CHN.19.212.1409",0.351812906686214,2.17546195175024
"CHN.19.212.1410",0.408469237724793,2.9198655289252
"CHN.19.212.1411",0.387917141326624,2.69613478301769
"CHN.19.212.1412",0.347925269932931,2.30847951750746
"CHN.19.212.1413",0.376974822677444,2.17201828808915
"CHN.19.213.1414",0.364667162490188,2.35242656763385
"CHN.19.213.1415",0.359210393066712,2.21775795570081
"CHN.19.213.1416",0.350799463619641,2.20664124296155
"CHN.19.213.1417",0.398509850475295,2.11529613678716
"CHN.19.213.1418",0.387241605714227,2.16627478048659
"CHN.19.213.1419",0.399581031985539,2.14794189829772
"CHN.19.213.1420",0.383893644359598,2.64456678311499
"CHN.19.214.1421",0.419289712840318,2.99700106887021
"CHN.19.214.1422",0.42476437049944,3.05130567724835
"CHN.19.214.1423",0.492666842166001,3.58213418685042
"CHN.19.214.1424",0.526577411463776,3.85509230285335
"CHN.19.214.1425",0.487467900965319,3.54265346942501
"CHN.19.214.1426",0.55329051725653,4.07060343382577
"CHN.19.214.1427",0.487172622499323,3.53737980691934
"CHN.19.214.1428",0.474602134812951,3.42502494077904
"CHN.19.214.1429",0.436190154303381,3.13442140435757
"CHN.19.214.1430",0.492460195008632,3.58371746898893
"CHN.19.214.1431",0.464525701500585,3.33610780444019
"CHN.19.214.1432",0.458254737062797,3.23999016615382
"CHN.19.214.1433",0.511929547023073,3.73759404474662
"CHN.19.215.1434",0.424094415332109,2.09821598046307
"CHN.19.215.1435",0.368431841037322,2.18775532423406
"CHN.19.215.1436",0.397515463186322,2.06874395916005
"CHN.19.215.1437",0.416338195052461,2.11566715837373
"CHN.19.215.1438",0.387161701359187,2.09759036503754
"CHN.19.215.1439",0.368978107946673,1.99168802886456
"CHN.19.215.1440",0.377448769350767,2.12664750290655
"CHN.19.215.1441",0.386999924205419,1.99706312371309
"CHN.19.216.1442",0.395667951211829,2.29652930294206
"CHN.19.216.1443",0.412538100693944,2.32451309407174
"CHN.19.216.1444",0.418510980505458,3.00582344747868
"CHN.19.216.1445",0.375366375761457,2.27973771923325
"CHN.19.216.1446",0.394925395607046,2.37956370682204
"CHN.19.216.1447",0.406822807575584,2.22187685128484
"CHN.19.216.1448",0.386778729647068,2.19767420874394
"CHN.19.216.1449",0.403453986009969,2.3075407153742
"CHN.19.217.1450",0.34705334371042,2.22290827180253
"CHN.19.217.1451",0.390878631829864,2.72385323381721
"CHN.19.217.1452",0.365073220015848,2.46077459307438
"CHN.19.217.1453",0.356253497047027,2.37380358493072
"CHN.19.217.1454",0.382462481672463,2.63567255522813
"CHN.19.217.1455",0.363600864122487,2.4466825008189
"CHN.19.217.1456",0.386657565221587,2.67911496954634
"CHN.19.217.1457",0.385322991649264,2.66552149052967
"CHN.19.217.1458",0.386328962818794,2.5282318721821
"CHN.19.217.1459",0.369306263156692,2.50482130756272
"CHN.19.217.1460",0.37638545609546,2.57363645751393
"CHN.19.218.1461",0.406774718419712,2.07878862269647
"CHN.19.219.1462",0.421837126097431,2.99073271953788
"CHN.19.219.1463",0.407196424259687,2.85792297676506
"CHN.19.219.1464",0.384117512305169,2.62239155184919
"CHN.19.219.1465",0.431843043097662,3.10475747515075
"CHN.19.219.1466",0.387967829335048,2.69535244806012
"CHN.19.219.1467",0.441752049668905,2.52806011854625
"CHN.19.219.1468",0.385740714812852,2.65688319154498
"CHN.19.219.1469",0.392021174687676,2.73492703693712
"CHN.19.219.1470",0.426812280498987,2.73548777098525
"CHN.19.219.1471",0.410588529277365,2.53070218916214
"CHN.19.219.1472",0.382889265685898,2.64091485140426
"CHN.19.219.1473",0.425998470884907,3.06275116740332
"CHN.19.220.1474",0.420481752282404,3.02107668460888
"CHN.19.220.1475",0.396185378793893,2.50217992109061
"CHN.19.220.1476",0.407098330207831,2.72994951034344
"CHN.19.220.1477",0.39783041796648,2.58151482754766
"CHN.19.220.1478",0.40180062939065,2.6293603303548
"CHN.2.18.78",0.633033336471996,1.8239904548779
"CHN.2.18.79",0.607261464675488,1.82191551338439
"CHN.2.18.80",0.646423570661465,1.82532738892043
"CHN.2.18.81",0.612119687078018,1.81249091089438
"CHN.2.18.82",0.524461498201243,1.81024358152615
"CHN.2.18.83",0.517850692751906,1.78796982346744
"CHN.2.18.84",0.530875038656305,1.80797879453373
"CHN.2.18.85",0.585826824558109,1.81133271872136
"CHN.2.18.86",0.641724504608282,1.8385116640246
"CHN.2.18.87",0.642228095989648,1.82644034224465
"CHN.2.18.88",0.353625128619277,1.99069130640259
"CHN.20.221.1479",0.337605696714257,2.20258561442837
"CHN.20.221.1480",0.363610004704897,2.44386874928393
"CHN.20.221.1481",0.363468626731799,2.44057807567668
"CHN.20.221.1482",0.3371940614884,2.20027886433753
"CHN.20.221.1483",0.357493498776739,2.38122938060594
"CHN.20.222.1484",0.469783235471023,1.94740529144967
"CHN.20.222.1485",0.491236778481666,1.8964834846659
"CHN.20.222.1486",0.464244700792317,1.95932798257689
"CHN.20.222.1487",0.435674154229119,1.98563665768456
"CHN.20.222.1488",0.46665158933424,1.90709287134633
"CHN.20.223.1489",0.441137689630661,1.81593639544418
"CHN.20.223.1490",0.329831480602997,2.0633163862918
"CHN.20.223.1491",0.431428593191375,1.82026261452241
"CHN.20.223.1492",0.339091246479959,2.02654325011842
"CHN.20.224.1493",0.500804788777222,1.86374887557918
"CHN.20.224.1494",0.402159564026552,1.88199522733822
"CHN.20.224.1495",0.487673339973524,1.83962833067226
"CHN.20.224.1496",0.480446536223203,1.82283669133203
"CHN.20.225.1497",0.341332930047561,2.23623005502352
"CHN.20.225.1498",0.39371455693344,1.82380217099318
"CHN.20.225.1499",0.364691987886464,1.87834556612784
"CHN.21.226.1500",0,NA
"CHN.22.227.1501",0.453880392513526,3.26924008050837
"CHN.22.227.1502",0.499831394439556,3.6295647523178
"CHN.22.227.1503",0.43799746254545,3.14757762809347
"CHN.22.227.1504",0.443190053573782,3.18687288128895
"CHN.22.227.1505",0.54928799072395,4.02663109605172
"CHN.22.227.1506",0.490956789311839,3.56007793016779
"CHN.22.228.1507",0.570320872144202,4.19851131143543
"CHN.22.228.1508",0.591230477519634,4.37307479437408
"CHN.22.228.1509",0.484452983804659,3.50947793907107
"CHN.22.228.1510",0.580423425711547,4.2816840648603
"CHN.22.228.1511",0.531847517679268,3.88603414683622
"CHN.22.228.1512",0.590755319641082,4.36761674863331
"CHN.22.228.1513",0.597388703602062,4.42681911695974
"CHN.22.229.1514",0.485258339749155,3.51495541636698
"CHN.22.229.1515",0.429025359586363,3.0785070415573
"CHN.22.229.1516",0.506923434101442,3.68610361325383
"CHN.22.229.1517",0.591486984564555,4.37348986617718
"CHN.22.230.1518",0.36882556392487,2.4804370735611
"CHN.22.230.1519",0.376385574270534,2.55527600947266
"CHN.22.230.1520",0.352565174911597,2.33022416638834
"CHN.22.230.1521",0.332048683855734,2.10452766971321
"CHN.22.230.1522",0.360951836131886,2.40604790647408
"CHN.22.230.1523",0.349310649001806,2.30147492408845
"CHN.22.231.1524",0.441013452836972,3.16963337262044
"CHN.22.231.1525",0.374164451486653,2.53258965778215
"CHN.22.231.1526",0.396267256290895,2.76188967321832
"CHN.22.231.1527",0.399335021865817,2.79520845619118
"CHN.22.231.1528",0.447762253297374,3.22258905941959
"CHN.22.232.1529",0.461112444329575,3.32707451685131
"CHN.22.232.1530",0.389532245828981,2.70093950067631
"CHN.22.232.1531",0.348445573676996,2.38877255753608
"CHN.22.232.1532",0.402373270317218,2.83504391094576
"CHN.22.232.1533",0.547084431255267,4.01056872363946
"CHN.22.232.1534",0.462003512007921,3.33396954799024
"CHN.22.233.1535",0.398113243928046,2.77963962837145
"CHN.22.233.1536",0.353609316705383,2.33783479009929
"CHN.22.233.1537",0.382178094309073,2.61105148263289
"CHN.22.233.1538",0.422478395039678,3.02836567571311
"CHN.22.234.1539",0.400611047862111,2.80790442693317
"CHN.22.234.1540",0.403049208687691,2.83445087666286
"CHN.22.234.1541",0.366648917961445,2.46059377597135
"CHN.22.234.1542",0.336515736152028,2.167508611708
"CHN.23.235.1543",0.477302428360176,1.52511936050812
"CHN.23.235.1544",0.374740633907261,1.60569067003232
"CHN.23.235.1545",0.422983502263359,1.5640115743154
"CHN.23.235.1546",0.344709080686307,1.64173229728677
"CHN.23.235.1547",0.316026467137635,1.94964914360678
"CHN.23.235.1548",0.38144122878257,1.57507575136396
"CHN.23.235.1549",0.388185809914364,1.58599434171392
"CHN.23.235.1550",0.370908606875018,1.62960354779729
"CHN.23.235.1551",0.312621135069163,1.83897530599835
"CHN.23.235.1552",0.378360001951014,1.56490942721098
"CHN.23.236.1553",0.468142246914596,1.60222925173098
"CHN.23.236.1554",0.447309169712853,1.62460756652468
"CHN.23.236.1555",0.315877346563852,1.95062708477712
"CHN.23.236.1556",0.402558689971641,1.68304803027571
"CHN.23.236.1557",0.478944284755127,1.65461119430104
"CHN.23.236.1558",0.324307374147745,1.90166935557746
"CHN.23.236.1559",0.346394032858846,1.74973610510796
"CHN.23.236.1560",0.325022877291338,1.82045566963473
"CHN.23.236.1561",0.422503462010617,1.66229802373436
"CHN.23.236.1562",0.439151712868709,1.64080704566649
"CHN.23.236.1563",0.352376780815401,2.34868385284277
"CHN.23.237.1564",0.450655364257503,1.51035320095361
"CHN.23.237.1565",0.311469595138575,1.85101979177562
"CHN.23.237.1566",0.529469756113695,1.48710818532982
"CHN.23.237.1567",0.314569177880545,1.93473584946268
"CHN.23.237.1568",0.407545616370945,1.51803092142205
"CHN.23.237.1569",0.479631276947846,1.47986327075434
"CHN.23.237.1570",0.410343411654975,1.50945393363146
"CHN.23.237.1571",0.371839594246455,1.5294259302948
"CHN.23.237.1572",0.320518290543586,1.69965160033816
"CHN.23.237.1573",0.434415820085523,1.53879811337962
"CHN.23.237.1574",0.31344459725986,1.77255833255406
"CHN.23.238.1575",0.380048623975181,1.62829828904524
"CHN.23.238.1576",0.3551862327786,1.71179496996852
"CHN.23.238.1577",0.337135639609161,1.75308319175195
"CHN.23.238.1578",0.422811719403857,1.57117791942855
"CHN.23.238.1579",0.333889451333767,1.72928012973378
"CHN.23.238.1580",0.313074347498854,1.90474757946949
"CHN.23.238.1581",0.322413576401243,1.77646436672478
"CHN.23.239.1582",0.399521025356753,1.77530137014138
"CHN.23.239.1583",0.401885280007314,1.76129577459369
"CHN.23.240.1584",0.482866529231103,1.69348627795229
"CHN.23.240.1585",0.539239282362171,1.69806307449354
"CHN.23.240.1586",0.631133373598029,1.6943460766956
"CHN.23.240.1587",0.572665915202388,1.70550592643536
"CHN.23.240.1588",0.681214116259554,1.73072743717679
"CHN.23.240.1589",0.597301660520845,1.70769984759558
"CHN.23.240.1590",0.538963494544146,1.66428558167949
"CHN.23.240.1591",0.620112063235666,1.67137783151535
"CHN.23.240.1592",0.574934378198917,1.69824877506738
"CHN.23.240.1593",0.527964391078845,1.64913771656457
"CHN.23.240.1594",0.584810727449133,1.68213993635255
"CHN.23.241.1595",0.555478144900623,1.66029346936246
"CHN.23.241.1596",0.626987236930818,1.70524223020776
"CHN.23.241.1597",0.574936250880325,1.65461288133786
"CHN.23.241.1598",0.437930520822832,1.67606755615936
"CHN.23.241.1599",0.592044778600617,1.69508379579555
"CHN.23.241.1600",0.583896547966525,1.68508783335508
"CHN.23.241.1601",0.522894880374102,1.64041980866154
"CHN.23.242.1602",0.380100326410902,1.78853134545344
"CHN.23.242.1603",0.372400245920726,1.79473514448382
"CHN.23.242.1604",0.442376748612943,1.73986034247437
"CHN.23.242.1605",0.602288078866769,1.70749600621276
"CHN.23.242.1606",0.552665490956537,1.69415148783438
"CHN.23.242.1607",0.509186710438838,1.68613648720685
"CHN.23.242.1608",0.621829866903869,1.71128719215717
"CHN.23.242.1609",0.546397952692001,1.66397226294017
"CHN.23.242.1610",0.581767385843053,1.69444923266036
"CHN.23.242.1611",0.571273321590284,1.68303338809268
"CHN.23.242.1612",0.365311859137394,1.82634370829619
"CHN.23.242.1613",0.483561670143511,1.70581308917643
"CHN.23.242.1614",0.414164542178216,1.74356222834096
"CHN.23.243.1615",0.34558800023747,1.87461136837096
"CHN.23.243.1616",0.430455788243943,1.72458773321426
"CHN.23.243.1617",0.384445748549868,1.77238129063024
"CHN.23.243.1618",0.459085811219051,1.70429886845676
"CHN.23.243.1619",0.410720438474986,1.75581406225062
"CHN.23.243.1620",0.472871575984855,1.69603910876798
"CHN.23.243.1621",0.331354115399371,2.05142155845799
"CHN.23.243.1622",0.395673198983186,1.76049193826045
"CHN.23.243.1623",0.450222077843234,1.72416215805881
"CHN.23.243.1624",0.455086921383345,1.7467188929278
"CHN.23.243.1625",0.449184175743257,1.71553902832355
"CHN.23.243.1626",0.333708695583281,1.92369208724238
"CHN.23.243.1627",0.371353102778897,1.85707663598151
"CHN.23.244.1628",0.344061672489593,1.9903365988196
"CHN.23.244.1629",0.41841097223907,1.97640525151208
"CHN.23.244.1630",0.412839737686714,1.88036748670091
"CHN.23.244.1631",0.466865968552322,1.86409044766903
"CHN.23.244.1632",0.345452814975619,1.98234243460513
"CHN.23.244.1633",0.50823653035537,1.8217738395135
"CHN.23.244.1634",0.550318056333515,1.77200819074217
"CHN.23.244.1635",0.40176860623995,1.99157186752824
"CHN.23.244.1636",0.535329391801198,1.79325815888495
"CHN.23.244.1637",0.541701286298227,1.79634841416935
"CHN.23.244.1638",0.391239572137038,1.96036175517277
"CHN.23.244.1639",0.46497803019461,1.80627656883772
"CHN.24.245.1640",0.632316029572759,1.74685771249667
"CHN.24.245.1641",0.642058621940742,1.73356666135125
"CHN.24.245.1642",0.666142612173074,1.76185015847465
"CHN.24.245.1643",0.626217485501027,1.75920413376926
"CHN.24.245.1644",0.639370275412174,1.76379135727804
"CHN.24.245.1645",0.61736578276503,1.74279033838771
"CHN.24.245.1646",0.659026908494398,1.74349971279437
"CHN.24.246.1647",0.682339821796379,1.78979740782319
"CHN.24.246.1648",0.649943058768907,1.78019568966727
"CHN.24.246.1649",0.681258827184269,1.78755464192707
"CHN.24.246.1650",0.684595512210908,1.78086478101387
"CHN.24.246.1651",0.671073419696639,1.78888975178224
"CHN.24.246.1652",0.686409608916122,1.7841147040012
"CHN.24.246.1653",0.701071529720061,1.76762081604934
"CHN.24.246.1654",0.639957776130574,1.77078313049915
"CHN.24.246.1655",0.686239382539144,1.78484898499076
"CHN.24.246.1656",0.705843881317454,1.78035833133846
"CHN.24.246.1657",0.70849513737896,1.78070482382264
"CHN.24.247.1658",0.613379245025871,1.72870292491012
"CHN.24.247.1659",0.61538561275183,1.71964503444344
"CHN.24.247.1660",0.567315758721818,1.71832054435138
"CHN.24.247.1661",0.54371608644103,1.70934601201039
"CHN.24.247.1662",0.609014231109687,1.73317162782513
"CHN.24.248.1663",0.722854496287238,1.88776169619114
"CHN.24.248.1664",0.72054989330327,1.89882191254941
"CHN.24.248.1665",0.726910944877154,1.90887066276604
"CHN.24.248.1666",0.731413423848326,1.90790059175365
"CHN.24.248.1667",0.729979696639877,1.91959926749392
"CHN.24.248.1668",0.731945618864118,1.94232649335347
"CHN.24.248.1669",0.720782665917756,1.92333810267656
"CHN.24.248.1670",0.714451437528288,1.87970533934316
"CHN.24.248.1671",0.7278319173542,1.94948191618148
"CHN.24.249.1672",0.620734882705981,1.72789136128061
"CHN.24.249.1673",0.612435079834791,1.7250115411479
"CHN.24.249.1674",0.696793264585238,1.76684772528411
"CHN.24.249.1675",0.650419904637125,1.72747407852542
"CHN.24.249.1676",0.6773519782592,1.77396860088756
"CHN.24.249.1677",0.590900081098986,1.70672126523253
"CHN.24.250.1678",0.716466969946059,1.93455431848825
"CHN.24.250.1679",0.710099359279097,1.9220515107381
"CHN.24.250.1680",0.714617555650264,1.89657747493735
"CHN.24.250.1681",0.728374227198514,1.96157321814155
"CHN.24.250.1682",0.652741111642542,1.6820180052546
"CHN.24.250.1683",0.584511889203166,1.66238904474502
"CHN.24.250.1684",0.690237604755814,1.90245554347136
"CHN.24.250.1685",0.673149993105341,1.70632308252993
"CHN.24.250.1686",0.708315983644071,1.93875400925161
"CHN.24.250.1687",0.707479658057237,1.89244702661901
"CHN.24.251.1688",0.542524182832042,1.66514301071821
"CHN.24.252.1689",0.703301415419814,1.76643582515983
"CHN.24.252.1690",0.691195648028169,1.74745230850801
"CHN.24.252.1691",0.707308364464264,1.77730866516027
"CHN.24.252.1692",0.748453523567114,1.99126540622121
"CHN.24.252.1693",0.702491756544366,1.76144066456772
"CHN.24.252.1694",0.706995059560273,1.77346658887796
"CHN.24.252.1695",0.746803295901318,1.96439108985259
"CHN.24.252.1696",0.742099677380009,1.97830239230138
"CHN.24.253.1697",0.591362381959121,1.62032481738495
"CHN.24.253.1698",0.55481755486361,1.63366138584546
"CHN.24.253.1699",0.468127353601391,1.61676194068831
"CHN.24.253.1700",0.513790639020061,1.59313498523716
"CHN.24.253.1701",0.547867089071657,1.61855061671921
"CHN.24.253.1702",0.538082937549182,1.64805415804809
"CHN.24.253.1703",0.5606017699756,1.64559523614666
"CHN.24.253.1704",0.571841625703764,1.60031501437574
"CHN.24.253.1705",0.527990608303847,1.63851703724857
"CHN.24.253.1706",0.488431074746834,1.65490490716096
"CHN.24.254.1707",0.403121712425239,1.66660806527376
"CHN.24.254.1708",0.400969521263342,1.66627799299651
"CHN.24.254.1709",0.411575631298501,1.68515690245212
"CHN.24.254.1710",0.398864676613083,1.71179786497043
"CHN.24.254.1711",0.386561177209293,1.78024000261536
"CHN.24.254.1712",0.39578175142498,1.69076730898953
